timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762839494.868,1470,956,671.8359375,509.8666666666667,819.984375,512.8541666666666,747.0906096696854,600.3535466194153,-0.048849403858184814,True
1762839494.954,1470,956,671.8359375,509.8666666666667,819.984375,512.8541666666666,746.6540050506592,600.2412350177765,-0.048918575048446655,True
1762839495.04,1470,956,671.8359375,509.8666666666667,819.984375,512.8541666666666,746.37546479702,600.080602645874,-0.04895424097776413,True
1762839495.127,1470,956,671.8359375,509.8666666666667,819.984375,512.8541666666666,746.1881357431412,599.8629882335663,-0.048990994691848755,True
1762839495.213,1470,956,671.8359375,510.8625,818.8359375,512.8541666666666,745.2269572019577,600.2967925071716,-0.04899697005748749,True
1762839495.3,1470,956,669.5390625,510.8625,817.6875,512.8541666666666,744.2322206497192,600.7362380027771,-0.04895978048443794,True
1762839495.386,1470,956,669.5390625,511.85833333333335,817.5991802215576,513.7734161376953,743.1554728746414,600.9214296340942,-0.04893876984715462,True
1762839495.473,1470,956,669.5390625,511.85833333333335,817.6875,513.85,742.8637897968292,601.2580795288086,-0.04880780354142189,True
1762839495.559,1470,956,667.2421875,512.8541666666666,815.390625,514.8458333333333,741.9777005910873,601.659973859787,-0.048973653465509415,True
1762839495.645,1470,956,667.2421875,512.8541666666666,815.390625,514.8458333333333,741.6198652982712,601.608234167099,-0.048963919281959534,True
1762839495.733,1470,956,667.2421875,513.85,814.2421875,514.8458333333333,741.2803423404694,601.6853878498077,-0.04903245344758034,True
1762839495.819,1470,956,667.2421875,513.85,814.2421875,514.8458333333333,741.2147158384323,602.0586202144623,-0.04901009425520897,True
1762839495.906,1470,956,664.9453125,513.85,811.9453125,514.8458333333333,741.0453486442566,602.2091097831726,-0.04887852072715759,True
1762839495.992,1470,956,664.9453125,513.85,811.9453125,514.8458333333333,740.7718902826309,602.5623414516449,-0.04881391301751137,True
1762839496.079,1470,956,664.9453125,513.85,811.9453125,514.8458333333333,740.8213073015213,602.2676303386688,-0.04879260063171387,True
1762839496.165,1470,956,668.390625,523.8083333333334,811.9453125,524.8041666666667,740.0719034671783,604.9885227680206,-0.04677381366491318,True
1762839496.252,1470,956,667.2421875,521.8166666666666,814.2421875,522.8125,739.861004948616,605.1863074302673,-0.04741285741329193,True
1762839496.338,1470,956,666.09375,515.8416666666667,814.2421875,518.8291666666667,740.5140280723572,604.0556128025055,-0.04801419377326965,True
